,sentence_id,word_sequence,passage_id,bin_id_audio,onset,offset,word,prominence_value,boundary_value,prominence_label,surprisal_2gram,surprisal_3gram,surprisal_4gram,surprisal_5gram,surprisal_6gram,surprisal_gpt2,surprisal_bert,sentence_seq,bin_id_video,word_prev,lemma_prev,syllable_num_prev,pos_prev,pos_detail_prev,word_len_prev,surprisal_prev,mean_f0_prev,meaningful_gesture_prev,beat_gesture_prev,gesture_corres_prev,mouth_dist_prev
4229,83S,5,83,4230,1.85,1.959,the,0.174,0,0,1.79949271659415,1.8079653850113,2.3006804101241,2.29978049618994,2.29978049618994,2.2028797,0.00860222987830638,,,,,,,,,,,,,,
4230,83S,6,83,4231,1.959,2.19,ball,1.005,0.161,1,7.04280907006222,8.1477985262054,8.11849237671807,8.02770057182395,8.02770057182395,6.967978,0.469231098890304,2,1055,ball,ball,1,1,NN,4,9.473425565,232.8873086,0,0,0,0.579
4231,83S,7,83,4232,2.19,2.478,hit,0.38,0.101,0,5.6272901541405,5.79696640798434,5.65706403379217,5.70596434410789,5.64530984300722,3.7174962,0.769969642162323,2,1056,hit,hit,1,1,VBD,3,7.228141348,469.0629394,0,0,1,0.691
4232,83S,8,83,4233,2.478,2.57,the,0,0,0,2.33496607423078,1.4059228990905,0.709535611106949,0.784276434687884,0.784276434687884,0.3632504,0.0703527629375457,,,,,,,,,,,,,,
4233,83S,9,83,4234,2.57,3.03,post,0.67,1.339,1,7.56367052638515,4.05146880192914,4.54960279940374,4.58997005360503,4.55300592063468,4.156669,4.76349163055419,2,1057,post,post,1,1,NN,4,7.678577713,320.5003656,0,0,0,0.464
4234,83S,10,83,4235,3.03,3.106,the,0,0,0,5.99137252182023,7.02511712169799,6.94208348896644,6.80076529776272,6.80076529776272,3.744988,0.00935173500329256,,,,,,,,,,,,,,
4235,83S,11,83,4236,3.106,3.617,referee,1.277,0.494,1,9.11492890824056,9.33335120928253,9.41220985621614,9.3487215251761,9.34872152517609,3.7094421,1.13999450206756,2,1058,referee,referee,3,1,NN,7,10.0511963,338.1645252,0,0,0,0.463
4236,83S,12,83,4237,3.617,3.92,blew,0.758,0.025,1,4.49223201658714,3.85550001918151,4.89213526833198,4.89213526833198,4.89213526833198,5.2356763,0.0646432861685752,2,1059,blew,blow,1,1,VBD,4,7.917704593,271.5384398,0,0,1,0.23
4237,83S,13,83,4238,3.92,4.179,his,0.217,0.03,0,3.34792056238458,1.45700279354353,1.42615565981757,1.22597867803849,1.22597867803849,2.295579,3.6289472579956,,,,,,,,,,,,,,
4238,83S,14,83,4239,4.179,4.51,whistle,0.222,0.56,0,10.5208522190654,1.73723121652215,0.328533331185921,0.263847796891815,0.359555143188487,0.10173387,0.0499499775469303,2,1060,whistle,whistle,2,1,VB,7,7.714881206,234.6456361,0,0,1,0.57
4239,83S,15,83,4240,4.51,4.66,for,0.235,0.181,0,4.34631887059989,2.69571174714656,2.02911007324222,1.94481351416904,1.87974837800629,4.198084,3.46941375732421,,,,,,,,,,,,,,
4240,83S,16,83,4241,4.66,5.054,full,0.608,0.191,1,8.03006502466178,2.01392641023114,1.01023155198579,0.996042570420153,1.03463284800675,7.960283,7.9611439704895,2,1061,full,full,1,1,JJ,4,7.996422577,290.8719144,0,0,1,0.453
4241,83S,17,83,4242,5.054,5.52,time,0.975,0.77,1,6.39894995193054,5.37751840352706,2.47673195786293,2.26461907322802,2.1849709943973,1.9358865,4.42523765563964,2,1062,time,time,1,1,NN,4,6.009997411,397.5936195,0,0,1,0.616
4242,84S,1,84,4243,0.15,0.27,I,1.99,0,2,6.29409220540398,6.29394453003519,6.29394453003519,6.29394453003519,6.29394453003519,3.9997308,0.0379523560404777,,,,,,,,,,,,,,
4243,84S,2,84,4244,0.27,0.43,was,0.06,0.536,0,2.97939064080058,2.77865726873799,2.77724858845429,2.77724858845429,2.77724858845429,3.0588453,0.0157048776745796,1,1063,was,be,1,0,VBD,3,3.365002907,356.9285178,0,0,1,
4244,84S,3,84,4245,0.43,0.84,informed,0.382,0.236,0,7.68850617010732,6.76929452381763,5.79795017847085,6.0079324753501,6.0079324753501,6.746601,2.41568613052368,1,1064,informed,inform,2,1,VBN,8,9.163522157,264.3813371,0,0,0,0.694
4245,84S,4,84,4246,0.84,0.95,that,0.129,0,0,2.00977571675688,0.776129448101717,0.571961937490932,0.679228055180612,0.618573691324709,1.1534986,0.0283748935908079,,,,,,,,,,,,,,
4246,84S,5,84,4247,0.95,1.03,I,0,0,0,5.35737855750694,6.86262700382982,7.31728927048414,7.17380865073893,7.11315414963825,2.9031177,0.161550626158714,,,,,,,,,,,,,,
4247,84S,6,84,4248,1.03,1.18,was,0.441,0.297,0,2.97939064080058,2.3942695378497,2.66819719084155,2.66819719084155,2.66819719084155,1.6445246,0.0316091552376747,1,1065,was,be,1,0,VBD,3,3.487898085,217.5377089,0,0,0,
4248,84S,7,84,4249,1.18,1.525,wanted,0.932,0.902,1,10.6033187564216,11.5637532407871,11.715897299175,11.622259037823,11.6222590378229,9.06262,10.4132614135742,1,1066,wanted,want,2,1,VBN,6,7.326795747,399.941649,0,0,0,0.655
4249,84S,8,84,4250,1.525,1.64,on,0.263,0,0,7.13382760331066,4.5029453430627,4.62861433700726,4.62861433700726,4.62861433700726,2.0073464,1.14821183681488,,,,,,,,,,,,,,
4250,84S,9,84,4251,1.64,1.705,the,0,0.093,0,1.20744404680774,1.53667434122931,1.6813418537155,1.61785352267546,1.61785352267545,1.9957762,0.223967760801315,,,,,,,,,,,,,,
4251,84S,10,84,4252,1.705,2.31,telephone,0.946,0.591,1,10.294191938157,9.11015443730241,9.0685028465759,9.00501396655679,9.00501396655679,8.391909,7.50730085372924,1,1067,telephone,telephone,3,1,NN,9,9.759725276,352.8424721,0,0,1,0.553
4252,84S,11,84,4253,2.31,2.4,in,0.01,0,0,4.7192908562975,4.7763802873427,4.9389104806827,4.8967384578015,4.8967384578015,3.5222452,0.744323849678039,,,,,,,,,,,,,,
4253,84S,12,84,4254,2.4,2.46,the,0,0.108,0,1.31239374732788,1.19427719564087,1.03425432694066,1.06126094036473,1.06126094036472,2.3990536,0.475221872329711,,,,,,,,,,,,,,
4254,84S,13,84,4255,2.46,2.86,shop,1.163,0.454,1,10.2632404984085,9.86848392540863,9.7566085794797,9.80550834081635,9.74485383971568,7.8696337,7.71121311187744,1,1068,shop,shop,1,1,NN,4,9.20592639,300.790617,0,0,1,0.571
4255,84S,15,84,4256,3.37,3.52,No,1.326,0.257,1,7.0282858288677,7.64501604848834,7.75247430885116,7.85302696154111,7.81109374455368,5.458191,0.00161184044554829,,,,,,,,,,,,,,
4256,84S,16,84,4257,3.52,3.981,sooner,0.544,0.355,1,6.2943397949628,5.50267465102385,5.43348187850763,5.43348187850763,5.43348187850762,5.0603223,0.00100359611678868,2,1069,sooner,sooner,2,1,RBR,6,11.34398678,281.539293,0,0,0,0.957
4257,84S,17,84,4258,3.981,4.151,was,0.057,0,0,5.04593889043674,4.2415961729236,3.74252506818312,3.93620927454705,3.93620927454704,2.3931353,0.137947157025337,2,1070,was,be,1,0,VBD,3,3.544747362,221.6953502,0,0,0,
4258,84S,18,84,4259,4.151,4.271,I,0.088,0,0,9.80031829272514,9.50684835742665,9.61131029004652,9.66021005138317,9.5995555502825,0.33385488,0.00703891506418585,,,,,,,,,,,,,,
4259,84S,19,84,4260,4.271,4.491,off,0.986,1,1,10.9898088026436,9.89841865592668,9.77439879509678,9.77439879509678,9.77439879509678,7.7065864,3.34563302993774,,,,,,,,,,,,,,
4260,84S,20,84,4261,4.491,4.561,the,0,0.08,0,1.44743395117608,1.10155847422462,1.24262838964568,1.24262838964568,1.24262838964568,1.2099131,0.0252703260630369,,,,,,,,,,,,,,
4261,84S,21,84,4262,4.561,5.069,train,0.906,0.66,1,8.20770916067146,6.11306635834693,6.23265431117594,6.1691659801359,6.16916598013589,4.6382813,3.76527261734008,2,1071,train,train,1,1,NN,5,8.997747637,326.6431808,0,0,0,0.604
4262,84S,22,84,4263,5.069,5.17,than,0.12,0,0,9.2167930719195,10.0588105758041,10.1769651442914,10.1100830246646,10.1100830246645,0.38791847,0.298764765262603,,,,,,,,,,,,,,
4263,84S,23,84,4264,5.17,5.264,the,0.271,0.159,0,1.92744162060035,2.57800267517138,2.57800267517138,2.57800267517138,2.57800267517138,2.0639055,0.279646903276443,,,,,,,,,,,,,,
4264,84S,24,84,4265,5.264,5.61,guard,0.945,0,1,10.2989658601161,10.1190774976841,9.94307261316586,9.94307261316586,9.94307261316586,5.790781,3.89093041419982,2,1072,guard,guard,1,1,NN,5,9.857790262,230.2901798,0,0,1,0.956
4265,84S,26,84,4266,5.65,5.94,blew,0.509,0.071,1,12.4064756337926,12.6613973570255,12.625374448664,12.561886117624,12.5618861176239,7.8881197,0.0156426802277565,2,1073,blew,blow,1,1,VBD,4,9.549614318,263.1469581,0,0,1,0.23
4266,84S,27,84,4267,5.94,6.05,the,0.127,0,0,2.21085014206431,2.37418294279899,2.37418294279899,2.37418294279899,2.37418294279899,2.2080164,0.630445897579193,,,,,,,,,,,,,,
4267,84S,28,84,4268,6.05,6.5,whistle,1.058,0.928,1,11.6249391536238,3.90134169263027,3.77885293441581,3.77885293441581,3.77885293441581,0.4854341,0.0370768532156944,2,1074,whistle,whistle,2,1,VB,7,8.830128069,235.2702537,0,0,1,0.57
4268,84S,29,84,4269,6.5,6.62,and,0.311,0,0,2.77154634289438,3.53897845289613,3.98234602424386,4.00454426727244,4.00454426727243,1.6271415,0.619493424892425,,,,,,,,,,,,,,
4269,84S,30,84,4270,6.62,6.691,the,0,0.213,0,2.48347177385783,3.5558546183681,3.68759394833641,3.62410561729637,3.62410561729637,3.50426,0.01945286616683,,,,,,,,,,,,,,
4270,84S,31,84,4271,6.691,7.03,train,0.785,0.698,1,8.20770916067146,8.57400665888303,8.61530800096535,8.55181966992531,8.5518196699253,5.051367,1.43461346626281,2,1075,train,train,1,1,NN,5,7.523048834,324.3422599,0,0,0,0.604
4271,84S,32,84,4272,7.03,7.76,started,1.268,1.236,1,9.17681147551216,10.0587468942324,9.77471500703887,9.7264882940373,9.7264882940373,3.5181327,3.47953271865844,2,1076,started,start,2,1,VBD,7,7.224658903,360.719906,0,0,1,0.586
4272,84S,33,84,4273,7.76,7.863,and,-0.028,0,0,4.87175606743903,5.03408368750362,4.9706436666214,4.9706436666214,4.97064366662139,5.6350765,1.42499446868896,,,,,,,,,,,,,,
4273,84S,34,84,4274,7.863,7.97,I,0.776,0.054,1,6.05146102550372,5.89150060317228,5.9659646726815,5.9659646726815,5.9659646726815,1.3225241,0.0187553558498621,,,,,,,,,,,,,,
4274,84S,35,84,4275,7.97,8.166,had,0.435,0.432,0,3.8443115513242,3.78966452814422,4.01818447563909,3.95469614459905,3.95469614459904,3.251557,0.318988859653472,2,1077,had,have,1,0,VBD,3,4.769989962,219.6525669,0,0,1,
4275,84S,36,84,4276,8.166,8.333,to,0,0,0,3.09629545844388,1.66627361355308,1.55451108282224,1.75582527473681,1.7558252747368,0.44309637,0.00277313170954585,,,,,,,,,,,,,,
4276,84S,37,84,4277,8.333,8.58,run,0.823,0.483,1,6.30757622922632,6.45568035066649,6.6224848950154,6.67098225469657,6.55233909484036,3.9116633,0.855246067047119,2,1078,run,run,1,1,VB,3,7.039244567,212.2793855,0,0,0,0.632
4277,84S,38,84,4278,8.58,8.885,for,0.751,0,1,2.94043234137252,1.94417505151513,2.73018598556245,2.80348731740961,2.74283309079847,3.3885748,1.2797337770462,,,,,,,,,,,,,,
4278,84S,39,84,4279,8.885,9.19,it,0.127,0.509,0,5.78365970440036,5.56456984481398,6.23258568879267,6.03596499340401,5.97531049230333,1.7429917,0.178609997034072,,,,,,,,,,,,,,
4279,85S,1,85,4280,0.234,0.35,There,0,0,0,5.14457780210216,5.14457286129056,5.14457286129056,5.14457286129056,5.14457286129056,5.560707,0.036221969872713,,,,,,,,,,,,,,
4280,85S,2,85,4281,0.35,0.449,had,1.227,0.16,1,5.15448577628771,4.98889831852842,4.98807210503389,4.98807210503389,4.98807210503389,5.911518,0.0121492613106966,1,1079,had,have,1,0,VBD,3,4.618028759,258.4340358,0,0,0,
4281,85S,3,85,4282,0.449,0.66,been,0.054,0,0,1.82289610591766,0.25621575266968,0.214661211148708,0.21298819744467,0.21298819744467,0.15729915,0.00638101762160658,1,1080,been,be,1,0,VBN,4,3.168215922,273.6770995,0,0,0,
4282,85S,4,85,4283,0.66,0.71,a,0,0.435,0,3.26894662984708,3.38002458368245,1.63224665583131,1.95037741700429,1.93417731925226,1.4217845,0.0571845881640911,,,,,,,,,,,,,,
4283,85S,5,85,4284,0.71,1.147,strong,1.161,0.204,1,5.91146477589124,5.29169925101396,5.57233680064161,5.57573058922844,5.59058431582077,5.6486278,0.880506753921508,1,1081,strong,strong,1,1,JJ,6,7.947617427,357.3488078,0,0,1,0.085
4284,85S,6,85,4285,1.147,1.922,possibility,0.457,0.978,0,6.74412822546801,5.91709565417256,6.14634107750332,6.37719391153972,6.34623478608427,5.7888627,0.429270565509796,1,1082,possibility,possibility,5,1,NN,11,8.842881619,349.7745779,0,0,0,0.839
4285,85S,7,85,4286,1.922,1.988,that,0,0,0,1.8068655054523,2.205790064767,1.87899270832177,1.86081216858867,1.86081216858867,0.4062619,0.00458475342020392,,,,,,,,,,,,,,
4286,85S,8,85,4287,1.988,2.072,the,0.114,0,0,1.84775648568268,1.34032607670221,2.35725215390995,2.24366097390982,2.38750803718168,1.5389233,0.0134624727070331,,,,,,,,,,,,,,
4287,85S,9,85,4288,2.072,2.65,Newleys,0.614,0.551,1,19.2103915224159,19.5552338207649,19.4430664179728,19.4412965094636,19.4632732394389,6.1989717,7.56481885910034,1,1083,Newleys,Newleys,,0,NNP,7,,222.4697509,0,0,1,
4288,85S,10,85,4289,2.65,2.75,would,0,0,0,6.444071090355,6.444071090355,6.444071090355,6.444071090355,6.44407109035499,16.107018,10.161823272705,1,1084,would,would,1,0,MD,5,,333.6125478,0,0,0,
4289,85S,11,85,4290,2.75,3.037,have,0.67,0.822,1,2.19056962015849,2.64689625409656,2.64689625409656,2.64689625409656,2.64689625409656,1.014966,0.22742086648941,1,1085,have,have,1,0,VB,4,4.451356573,438.1700733,0,0,0,
4290,85S,12,85,4291,3.037,3.36,turned,0.816,0,1,7.16730544472152,6.58643234178437,6.330360507408,6.330360507408,6.33036050740799,2.8106792,1.15372121334075,1,1086,turned,turn,1,1,VBN,6,7.663684483,378.0152407,0,0,1,1.193
4291,85S,13,85,4292,3.36,3.43,the,0,0.507,0,2.97729381525749,2.78726279008914,2.59288330173796,2.54565875002161,2.54565875002161,5.9801126,0.000558697036467492,,,,,,,,,,,,,,
4292,85S,14,85,4293,3.43,4.06,security,0.371,0.102,0,9.21979598741124,9.68961007629081,9.620678068831,9.66957783016765,9.60892332906698,3.0603502,5.42809963226318,1,1087,security,security,4,1,NN,8,8.606335718,427.6203696,0,0,0,0.737
4293,85S,15,85,4294,4.06,4.42,locks,1.024,0.92,1,12.7190643140482,13.5981433946874,13.1256393083838,13.1256393083838,13.1256393083837,8.785956,0.576842904090881,1,1088,locks,lock,1,1,VBZ,5,9.143824281,409.2972499,0,0,1,0.458
4294,85S,16,85,4295,4.42,4.61,as,0.387,0.175,0,5.84692185606516,5.50373088674709,5.50373088674709,5.50373088674709,5.50373088674708,8.906002,5.08228063583374,1,1089,as,as,1,1,RB,2,4.986468334,366.0940955,0,0,0,0.742
4295,85S,17,85,4296,4.61,4.91,well,1.38,0,1,2.95818412845497,2.31483363942805,2.48386072552619,2.48386072552619,2.48386072552618,7.1954236,4.26776361465454,1,1090,well,well,1,1,RB,4,6.212735139,151.8430743,0,0,0,0.399
4296,85S,19,85,4297,5.486,5.697,In,0.422,0.035,0,2.95279534994182,2.97890259841079,2.85843765152363,2.83559133870748,2.83559133870747,8.40434,0.0353004150092601,,,,,,,,,,,,,,
4297,85S,20,85,4298,5.697,5.887,that,1.499,0.21,1,5.7629516650468,5.45166351619886,5.94441120556609,6.06855293974867,6.01900483413492,4.3225765,0.00260799494571983,,,,,,,,,,,,,,
4298,85S,21,85,4299,5.887,6.321,case,0.361,0.806,0,8.45279043414387,2.6747182386786,2.67557876336476,2.78123637239068,2.78123637239067,3.9500842,0.00633458374068141,2,1091,case,case,1,1,NN,4,7.453865646,283.7764505,0,0,0,0.889
4299,85S,22,85,4300,6.321,6.42,they,0,0,0,5.41976179368686,5.05429160692794,7.09922929562582,7.52651891706373,7.35377551717741,0.4628855,1.14661002159118,,,,,,,,,,,,,,
4300,85S,23,85,4301,6.42,6.56,would,0.727,0.106,1,3.32947074841955,3.08960010975333,3.25950967970027,3.19602134866023,3.19602134866023,2.829988,0.105007201433181,2,1092,would,would,1,0,MD,5,,336.916386,0,0,0,
4301,85S,24,85,4302,6.56,6.72,have,0.386,0,0,2.19056962015849,2.21464482261418,2.32903902174328,2.46917169265369,2.46917169265369,1.0459604,0.648633182048797,2,1093,have,have,1,0,VB,4,4.494386691,364.61943,0,0,0,
4302,85S,25,85,4303,6.72,6.76,had,0.386,0,0,4.3064994975066,3.61457094887579,2.86284046363401,3.19626372291793,3.13560949630679,0.19883026,0.0457106903195381,2,1094,had,have,1,0,VBN,3,4.489112129,446.2079569,0,0,0,
4303,85S,26,85,4304,6.76,6.879,to,0.032,0.535,0,3.09629545844388,2.45404402550736,1.35917060661579,0.810447982329982,1.02363171925577,2.0723736,0.00133996794465929,,,,,,,,,,,,,,
4304,85S,27,85,4305,6.879,7.26,break,0.915,0,1,6.64678984521026,6.07940131507451,5.95526012987099,5.78157193701186,6.07412727318617,0.41900423,1.67742896080017,2,1095,break,break,1,1,VB,5,8.119648641,339.7666251,0,0,1,0.238
4305,85S,28,85,4306,7.26,7.38,the,-0.009,0.502,0,2.28436585023679,1.58689357375141,1.93688762890176,1.93059001554462,1.95256852970198,4.3828993,0.0131894508376717,,,,,,,,,,,,,,
4306,85S,29,85,4307,7.38,7.987,glass,1.255,1.174,1,9.873301765693,6.12674581871681,5.73682794720584,6.40756123756189,6.34690673646121,1.5854499,1.35747742652893,2,1096,glass,glass,1,1,NN,5,8.933038463,430.7706102,0,0,0,0.516
4307,86S,1,86,4308,0.13,0.62,Four,1.178,0,1,7.39373240952677,7.39368300141081,7.39368300141081,7.39368300141081,7.39368300141081,8.664204,0.180567488074302,,,,,,,,,,,,,,
4308,86S,2,86,4309,0.62,0.89,or,0.559,0.783,1,6.53702148093715,7.06133327069072,7.02272576888591,7.02272576888591,7.02272576888591,6.009469,0.181717917323112,,,,,,,,,,,,,,
4309,86S,3,86,4310,0.89,1.373,five,1.26,0.752,1,6.21242278565177,0.517345382649117,1.29023667772926,1.29023667772926,1.29023667772925,0.11083304,0.0119754178449511,,,,,,,,,,,,,,
4310,86S,4,86,4311,1.373,2.11,times,0.927,1.45,1,4.0175213089272,2.7717681304371,4.12249324309951,4.05900491205947,4.05900491205947,4.0462646,0.915047407150268,1,1097,times,time,1,1,NNS,5,6.269667531,389.2876632,0,0,0,0.616
4311,86S,6,86,4312,2.34,2.5,as,0.135,0,0,3.48673046823514,3.65222816791712,4.10468381321512,3.85936510629661,3.85936510629661,3.1931694,3.66391372680664,,,,,,,,,,,,,,
4312,86S,7,86,4313,2.5,2.59,I,0,0,0,6.47159690073086,8.12731007847829,8.44835248737326,8.23293090590677,8.23293090590677,9.5673685,0.405755698680877,,,,,,,,,,,,,,
4313,86S,8,86,4314,2.59,2.943,watch,1.447,0,1,8.42892631413911,8.8910568920091,8.49420486591381,8.49420486591381,8.49420486591381,6.2004347,2.39256644248962,1,1098,watch,watch,1,1,VBP,5,8.062649351,361.335576,0,0,0,0.302
4314,86S,9,86,4315,2.943,3.02,the,0,1.054,0,1.93419516107191,2.7754921299322,2.68087641135294,2.68087641135294,2.68087641135293,2.0307288,0.516544818878173,,,,,,,,,,,,,,
4315,86S,10,86,4316,3.02,3.44,skua,0.898,0.433,1,18.2426193838524,17.5196655577887,17.3079605645999,17.2444722335599,17.2444722335598,8.3348465,0.594028115272522,1,1099,skua,skua,2,1,NN,4,inf,270.5697209,0,0,0,0.911
4316,86S,11,86,4317,3.44,3.97,tries,0.923,0.426,1,10.040099173314,9.86978939762789,9.86978939762789,9.86978939762789,9.86978939762788,11.615274,1.39564442634582,1,1100,tries,try,1,1,VBZ,5,7.471086356,336.9293557,0,0,1,0.428
4317,86S,12,86,4318,3.97,4.268,and,0.26,0.027,0,4.36515489133795,3.77304885323913,3.77304885323913,3.77304885323913,3.77304885323913,11.332163,7.71016073226928,,,,,,,,,,,,,,
4318,86S,13,86,4319,4.268,4.549,each,0.575,0.797,1,7.91776641587287,8.69348810977322,8.56666571081072,8.56666571081072,8.56666571081071,2.7470865,9.5939245223999,,,,,,,,,,,,,,
4319,86S,14,86,4320,4.549,4.91,time,0.461,0,0,4.41409884548942,3.36304466116699,3.77738221949765,3.77738221949765,3.77738221949764,10.346052,1.32035446166992,1,1101,time,time,1,1,NN,4,5.792085642,262.4933512,0,0,0,0.616
4320,86S,15,86,4321,4.91,5.03,it,0.168,0.421,0,4.64112282502908,3.36750566505838,1.80849762021591,3.51615190332636,3.51615190332636,0.23113082,0.340599060058593,,,,,,,,,,,,,,
4321,86S,16,86,4322,5.03,5.77,fails,1.268,0.201,1,8.89147905691095,10.1503868717837,9.47829705415525,9.57557504671572,9.51492054561505,1.6598723,0.00318591389805078,1,1102,fails,fail,1,1,VBZ,5,8.493862203,434.7951079,0,0,1,0.796
4322,86S,18,86,4323,6.383,6.48,It,0,0,0,3.5937141361953,4.62325630132181,4.78839414522594,4.63284531866994,4.63284531866994,7.9107175,1.5257488489151,,,,,,,,,,,,,,
4323,86S,19,86,4324,6.48,6.6,would,1.303,0,1,4.8524089471904,4.90729807013855,4.65442513678053,4.59093653125095,4.59093653125095,3.2018385,0.0276136565953493,2,1103,would,would,1,0,MD,5,,331.3708969,0,0,0,
4324,86S,20,86,4325,6.6,7.037,surely,0.697,0.41,1,8.29367434161615,8.07237484128858,8.39270412637665,8.32159980875216,8.32159980875215,4.7831216,0.00917858630418777,2,1104,surely,surely,2,1,RB,6,10.01099342,385.1461314,0,0,1,1.138
4325,86S,21,86,4326,7.037,7.32,take,0.205,0.037,0,6.89588031280263,7.47840584272885,7.57953162956384,7.5160432985238,7.51604329852379,7.0286484,0.591477870941162,2,1105,take,take,1,1,VB,4,5.994257166,460.360276,0,0,1,0.779
4326,86S,22,86,4327,7.32,7.702,less,1.055,0.247,1,7.1936185603403,7.3144515976913,7.25101157680908,7.25101157680908,7.25101157680908,4.021686,4.78035449981689,2,1106,less,less,1,1,JJR,4,7.471790049,385.7882778,0,0,1,0.653
